"","Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"1471","ENSG00000162736.17",61.8142371930271,0.454326634920455,0.234480147707199,1.93759104710128,0.052673135613171,0.121889619491403,"NCSTN"
"1472","ENSG00000162738.6",36.1036885333524,-1.00859666086528,0.271701698178611,-3.71214706285073,0.00020550851568461,0.000986590155079602,"VANGL2"
"1473","ENSG00000158769.18",4.14009019635128,1.10927161873926,0.903080882355022,1.22831923520133,0.219327152992431,0.366630087039956,"F11R"
"1474","ENSG00000270149.5",0.836241381626306,1.14082647158794,1.80415574675937,0.632332587492566,0.527169573832393,NA,"AL591806.4"
"1475","ENSG00000232879.2",7.08413048217193,0.689052543638008,0.646268479241201,1.06620168826281,0.286332479154235,0.444253389482043,"AL591806.2"
"1476","ENSG00000215845.11",4.19640881084072,-0.51866414519854,0.827049583328713,-0.627125816460748,0.530576765628665,0.680537296682594,"TSTD1"
"1477","ENSG00000158773.14",47.4146739969465,-0.176241604695623,0.246701206014017,-0.714392959577222,0.474984224248835,0.630164698383108,"USF1"
"1478","ENSG00000186517.14",23.7357335549289,-1.78768362347273,0.364148865669486,-4.90921101782393,9.14435410704184e-07,6.6877576127008e-06,"ARHGAP30"
"1479","ENSG00000143217.9",1.00110333597914,-0.261175608126335,3.38133585841515,-0.0772403627034993,0.938432332745243,0.96634649835805,"NECTIN4"
"1480","ENSG00000162755.14",1.59742315864859,-0.806772991698809,1.32166672036486,-0.610420902083462,0.541583025466533,0.689524603218709,"KLHDC9"
"1481","ENSG00000143256.5",147.877157085492,0.0718604030715071,0.15194336367303,0.472942031388387,0.63625453691669,0.765288686207669,"PFDN2"
"1482","ENSG00000158793.14",1520.65206016429,0.544036521225086,0.0755653206746307,7.19955286853873,6.04103301466174e-13,9.37944883176964e-12,"NIT1"
"1483","ENSG00000158796.17",164.630250978815,0.3762113746316,0.152202816075457,2.47177670119511,0.0134443463569574,0.0393971408837415,"DEDD"
"1484","ENSG00000238934.1",2.14075406838437,-0.641332529518457,1.19810175956418,-0.535290533044326,0.592448971655649,0.731388378299421,"AL591806.3"
"1485","ENSG00000143222.12",90.6584719490089,0.151110046210847,0.208076436649278,0.726223731260592,0.467701626064823,0.624074307826048,"UFC1"
"1486","ENSG00000224985.1",968.615595607637,-0.31089980772677,0.084333690714022,-3.68654336237981,0.000227320722736995,0.00108057731232472,"AL590714.1"
"1487","ENSG00000143258.16",26.9382721515905,0.100065948942318,0.359487696671557,0.2783570894604,0.780738255922112,0.869066000953951,"USP21"
"1488","ENSG00000143224.18",207.599221623191,-0.211428251495311,0.121723483018526,-1.73695532079979,0.0823950575165051,0.174069984590277,"PPOX"
"1489","ENSG00000158850.15",78.1013516205261,0.423276953116511,0.191971304215696,2.20489700190255,0.0274613229508216,0.0718779736166257,"B4GALT3"
"1490","ENSG00000158859.10",34.4616303529036,-1.3258260963417,0.299810098317695,-4.42221961095113,9.76920838002523e-06,6.01721325103325e-05,"ADAMTS4"
"1491","ENSG00000158864.12",69.1849846670891,-0.260749825694596,0.232851896918084,-1.11980975523823,0.262794841300746,0.417703488734158,"NDUFS2"
"1492","ENSG00000158882.15",16.7191469144068,-0.595737173165645,0.407647039654794,-1.46140438961639,0.143904496767321,0.266753408508383,"TOMM40L"
"1493","ENSG00000143257.12",454.475603153472,-0.909213922130273,0.117478679890269,-7.73939512241303,9.98908974135584e-15,1.81700625965011e-13,"NR1I3"
"1494","ENSG00000248485.2",1.80376210841822,1.27157115107112,1.24371793417841,1.02239512362673,0.30659392756036,0.466777071468883,"PCP4L1"
"1495","ENSG00000158887.18",1.50299788116871,-2.47343054353889,1.58467404772021,-1.56084498707938,0.118560329989101,0.23040146975947,"MPZ"
"1496","ENSG00000143252.15",15.9005115099324,-0.41941471430849,0.400417021961588,-1.04744476709266,0.294894493700044,0.453844067887198,"SDHC"
"1497","ENSG00000188931.4",368.309248047203,-0.791532536172398,0.115255616489442,-6.86762658759374,6.52788199610635e-12,9.01311395103068e-11,"CFAP126"
"1498","ENSG00000236484.2",0.720524448549402,0.817017409767872,1.97992771737605,0.412650119798639,0.679862974887518,NA,"RRM2P2"
"1499","ENSG00000081721.12",62.3323255028067,0.963201008890835,0.221590187973729,4.34676741645722,1.381585837597e-05,8.33618454109426e-05,"DUSP12"
"1500","ENSG00000118217.6",39.9535996787858,0.887649984556984,0.282281758618656,3.14455311919797,0.00166340709784396,0.00644777566548431,"ATF6"
"1501","ENSG00000162745.10",1.6038151576505,-0.871945535015207,1.41035162125957,-0.618246912239151,0.536412590564668,0.68529909906702,"OLFML2B"
"1502","ENSG00000198929.13",4.2213893422049,0.577994917461669,0.763763880036899,0.756771736094334,0.449186628668109,0.607215060107902,"NOS1AP"
"1503","ENSG00000171722.13",99.7198694604218,-0.399017522741537,0.171581054302275,-2.32553369230723,0.0200434404965728,0.0552713900870027,"SPATA46"
"1504","ENSG00000239887.6",4.15999748503055,-0.345755907427975,0.762165055006654,-0.453649646040196,0.650081014611351,0.775706439528802,"C1orf226"
"1505","ENSG00000152332.16",31.7483510400227,-0.0387976131397337,0.292701212083316,-0.132550230535739,0.894549095259702,0.943968540726708,"UHMK1"
"1506","ENSG00000117143.13",16.3903868934985,0.285651666595988,0.442336733168386,0.645778758978282,0.518422646020815,0.670019281836563,"UAP1"
"1507","ENSG00000162733.19",51.8603153378129,-0.904328874606433,0.249016705519249,-3.63159922432002,0.00028167031785543,0.00130605177551908,"DDR2"
"1508","ENSG00000132196.15",2.9784769964601,0.420173660864106,0.964189022032074,0.435779345401144,0.662996830963556,0.784885094258568,"HSD17B7"
"1509","ENSG00000230739.1",1.52257321745491,3.13943101874346,1.4785359893138,2.12333757272997,0.0337255743473123,0.0853448580196759,"AL392003.2"
"1510","ENSG00000117152.13",169.127144207628,-0.0248387609893191,0.142741033780127,-0.174012758150399,0.861855435647726,0.923875850053388,"RGS4"
"1511","ENSG00000143248.13",1587.96484170351,-0.918655409875926,0.088737712275236,-10.3524802062346,4.07782701668106e-25,1.60418802102649e-23,"RGS5"
"1512","ENSG00000232892.1",9.1091893304934,-2.10264234696126,0.617388054509856,-3.40570623549001,0.00065993147941308,0.00282053490888621,"AL499616.1"
"1513","ENSG00000232995.7",1.73256392681031,-0.587980885545675,1.21975596206584,-0.482047970111857,0.629771869591456,0.760536414812388,"AL592435.1"
"1514","ENSG00000143228.13",20.9327809721692,-0.256237444136961,0.358759935371963,-0.714230935155269,0.475084390863325,0.630164698383108,"NUF2"
"1515","ENSG00000185630.19",7.67265103218498,-0.280254868981258,0.615410457208575,-0.455395038707107,0.648825063904491,0.774535164190159,"PBX1"
"1516","ENSG00000143198.13",17.5964399195061,-0.92208350636601,0.39821821883438,-2.31552315477939,0.0205843188744017,0.0565427113220786,"MGST3"
"1517","ENSG00000143149.12",33.8411511192358,0.440397345696952,0.304964662227746,1.44409303845199,0.148712806056876,0.273214307421208,"ALDH9A1"
"1518","ENSG00000230175.1",0.853832748605176,-0.623163908166702,2.09162287982563,-0.297933204966018,0.765754144231889,NA,"AL451074.4"
"1519","ENSG00000225272.2",0.467385324173497,2.28412352321581,2.48315350151896,0.919847895757792,0.357652250299836,NA,"AL451074.3"
"1520","ENSG00000215838.4",5.16464615966072,-0.300709102560334,0.731882854632618,-0.410870538443314,0.681167466500736,0.798581096669863,"AL451074.2"
"1521","ENSG00000143183.16",244.054594582773,0.0555981600817592,0.122916685816542,0.452323943754402,0.651035629208657,0.776100481393719,"TMCO1"
"1522","ENSG00000224358.1",1.34372152137572,-0.455859052281764,1.38749787932008,-0.32854756686558,0.742497685224324,0.846450085915183,"TMCO1-AS1"
"1523","ENSG00000143179.16",62.9517849812606,0.146677485337411,0.210595647949794,0.696488682294038,0.486122842593147,0.640167215734214,"UCK2"
"1524","ENSG00000236364.4",1023.05029959487,-0.0243758635680869,0.0830470146108977,-0.293518842095598,0.769125599492933,0.861453692302925,"AL358115.1"
"1525","ENSG00000188859.7",8.60332322352565,-1.25333954279562,0.607369198412002,-2.06355466505799,0.0390599597373678,0.0960131194784021,"FAM78B"
"1526","ENSG00000203307.2",0.792157639660403,-1.20233536597061,2.1828322664437,-0.550814363730048,0.581760936635786,NA,"FAM78B-AS1"
"1527","ENSG00000229588.2",31.8512882411345,0.392139150286218,0.310705766209231,1.2620916408167,0.206915812831722,0.351243432561207,"AL596087.2"
"1528","ENSG00000143157.11",71.1618083625458,-0.675159527198249,0.19363682713443,-3.48673099631779,0.000488962912295274,0.00216013094074831,"POGK"
"1529","ENSG00000152382.6",27.0258555580062,-1.69720921392902,0.327453124154381,-5.1830600740546,2.18274694772289e-07,1.76282377729131e-06,"TADA1"
"1530","ENSG00000272205.1",2.43551762275844,0.41658881748412,1.12935927830023,0.368871824483629,0.712223265473713,0.823396541373021,"AL451050.2"
"1531","ENSG00000143190.23",34.7412215411039,1.52764962076363,0.302094012242138,5.05686825576394,4.26197447476584e-07,3.27383966203517e-06,"POU2F1"
"1532","ENSG00000198821.10",1.48078564025204,1.42792666812638,1.49322470858949,0.956270452740639,0.338935613752356,0.500676234083443,"CD247"
"1533","ENSG00000233411.1",1.91266235391165,-2.19343908343158,1.31676168688559,-1.66578288636231,0.0957566659556051,0.196072231323121,"AL359962.1"
"1534","ENSG00000273160.1",1.93682601307194,-2.22079548158368,1.46310411263247,-1.5178656545418,0.129048269798825,0.245456642872343,"AL359962.2"
"1535","ENSG00000143162.9",4.70231504225898,-0.230249469701878,0.902906541007624,-0.255009194467596,0.798715997795854,0.88151009839616,"CREG1"
"1536","ENSG00000197965.12",58.5982747263745,-0.664641923371398,0.228920561202554,-2.90337364140615,0.00369165908816326,0.0129204809781135,"MPZL1"
"1537","ENSG00000250762.1",1.08497866892352,-0.439211090991835,1.70392543550375,-0.257764267050797,0.796588843527348,0.880082859724547,"Z99943.2"
"1538","ENSG00000143158.11",208.053642792741,0.38066434341821,0.145090595524489,2.62363209718827,0.00869977017608699,0.0270233970360766,"MPC2"
"1539","ENSG00000143164.15",653.32181810082,-0.0379470925821743,0.0976098459128788,-0.388762959589587,0.697451503557623,0.811303245985047,"DCAF6"
"1540","ENSG00000143147.14",17.4157218512186,-2.88206340049869,0.467040718730372,-6.17090391675791,6.79006776127253e-10,7.54211056037818e-09,"GPR161"
"1541","ENSG00000143155.13",37.2355875424304,0.454597971930276,0.286887174765871,1.58458799108491,0.113059975204747,0.222384933371481,"TIPRL"
